name,county,notes,state,type,lon,lat,image,popularity,popularity_num,real_address
Eagle Nest Lake State Park,Colfax county,"Provides access to a 2,400-acre (970 ha) reservoir in a scenic mountain valley.[17]",New Mexico,state_park,-105.2658709,36.5520219,NA,NA,NA,NA
Elephant Butte Lake State Park,Sierra county,"Surrounds Elephant Butte Reservoir, the state's largest and most popular reservoir.[18]",New Mexico,state_park,-107.2124646,33.1788586,NA,NA,NA,NA
El Vado Lake State Park,Rio Arriba county,"Provides access to a 3,200-acre (1,300 ha) reservoir adjacent to Heron Lake State Park.[19]",New Mexico,state_park,-106.737009,36.6157715,NA,NA,NA,NA
Fenton Lake State Park,Sandoval county,Encompasses a 37-acre (15 ha) reservoir surrounded by ponderosa pine forest.[20],New Mexico,state_park,-106.7327121,35.880433,NA,NA,NA,NA
Heron Lake State Park,Rio Arriba county,"Provides access to a 5,900-acre (2,400 ha) no-wake reservoir adjacent to El Vado Lake State Park.[21]",New Mexico,state_park,-106.6910322,36.6655473,NA,NA,NA,NA
Hyde Memorial State Park,Santa Fe county,Provides outdoor recreation amenities near Santa Fe.[22],New Mexico,state_park,-105.8367304,35.730197,NA,NA,NA,NA
Leasburg Dam State Park,Doña Ana county,Features a quiet stretch of the Rio Grande below a 1908 diversion dam.[23],New Mexico,state_park,-106.9180046,32.4928188,NA,NA,NA,NA
Living Desert Zoo and Gardens State Park,Eddy county,Comprises a zoo and botanical garden of wildlife native to the Chihuahuan Desert in the city of Carlsbad.[24],New Mexico,state_park,-104.277023,32.4416832,NA,NA,NA,NA
Manzano Mountains State Park,Torrance county,Protects part of the forested foothills of the Manzano Mountains.[25],New Mexico,state_park,-106.3609695,34.6034286,NA,NA,NA,NA
Mesilla Valley Bosque State Park,Doña Ana county,Interprets a bosque on the Rio Grande and adjacent Chihuahuan Desert.[26],New Mexico,state_park,-106.8257652,32.2603299,NA,NA,NA,NA
Morphy Lake State Park,Mora county,"Preserves a small, secluded lake in the Sangre de Cristo Mountains.[27]",New Mexico,state_park,-105.3921656,35.9406601,NA,NA,NA,NA
Navajo Lake State Park,Rio Arriba county,Comprises three units on New Mexico's second-largest reservoir.[28],New Mexico,state_park,-107.6169095,36.8152145,NA,NA,NA,NA
Oasis State Park,Roosevelt county,Features a fishing pond and sand dunes amidst the east-central plains.[29],New Mexico,state_park,-103.3520579,34.2600541,NA,NA,NA,NA
Oliver Lee Memorial State Park,Otero county,Showcases a verdant canyon in the Sacramento Mountains and Oliver Lee's restored 1893 ranch house.[30],New Mexico,state_park,-105.918233,32.7476013,NA,NA,NA,NA
Pancho Villa State Park,Luna county,Interprets the 1916 Battle of Columbus (Pancho Villa's raid onto U.S. soil) and the retaliatory Pancho Villa Expedition.[31],New Mexico,state_park,-107.6400231,31.8276002,NA,NA,NA,NA
Percha Dam State Park,Sierra county,Provides outdoor recreation on an impounded section of the Rio Grande.[32],New Mexico,state_park,-107.3063745,32.8684659,NA,NA,NA,NA
Rio Grande Nature Center State Park,Bernalillo county,Interprets a bosque on the Rio Grande in Albuquerque.[33],New Mexico,state_park,-106.6828715,35.1286772,NA,NA,NA,NA
Rockhound State Park,Luna county,Allows mineral collecting for amateur geology in the Florida Mountains.[34],New Mexico,state_park,-107.61223,32.1859751,NA,NA,NA,NA
Santa Rosa Lake State Park,Guadalupe county,"Adjoins a 3,800-acre (1,500 ha) reservoir.[35]",New Mexico,state_park,-104.6914846,35.0296583,NA,NA,NA,NA
Storrie Lake State Park,San Miguel county,"Adjoins a 1,100-acre (450 ha) reservoir in the Zuni Mountains.[36]",New Mexico,state_park,-105.2322052,35.656603,NA,NA,NA,NA
Sugarite Canyon State Park,Colfax county,Interprets the ruins of a historic early-20th-century coal-mining camp.[37],New Mexico,state_park,-104.3798093,36.9410225,NA,NA,NA,NA
Sumner Lake State Park,De Baca county,"Adjoins a 4,500-acre (1,800 ha) reservoir on the Pecos River.[38]",New Mexico,state_park,-104.3962311,34.612725,NA,NA,NA,NA
Ute Lake State Park,Quay county,"Adjoins an 8,200-acre (3,300 ha) reservoir on the Canadian River.[39]",New Mexico,state_park,-103.451504,35.3600927,NA,NA,NA,NA
Vietnam Veterans Memorial State Park,Colfax county,"Honors the veterans of the Vietnam War, the country's oldest such memorial (established 1968) and the only one comprising a whole state park.[40]",New Mexico,state_park,-105.2953292,36.4413716,NA,NA,NA,NA
Villanueva State Park,San Miguel county,Preserves a red sandstone canyon on the Pecos River.[41],New Mexico,state_park,-105.3379654,35.2656906,NA,NA,NA,NA
Allan H. Treman State Marine Park,Tompkins county,"Includes a marina with 430 boat slips, fishing, birdwatching, and picnic tables.[7]",New York,state_park,-76.5165567,42.460162,NA,NA,NA,NA
Allegany State Park,Cattaraugus county,"Largest state park in New York. Includes two separate areas developed for recreation, the Red House Area and the Quaker Area, each with cabins and campsites. Both areas include formally designated bird conservation areas.[8][9]",New York,state_park,-78.7484269,42.099516,NA,NA,NA,NA
Amherst State Park,Erie county,Located on the grounds of a former Catholic convent. Operated by the Town of Amherst.[10],New York,state_park,-78.748909,42.9716949,NA,NA,NA,NA
Amsterdam Beach State Park,Suffolk county,Undeveloped except for trails. Operated in conjunction with the Town of East Hampton and Suffolk County.[11],New York,state_park,-73.50808599999999,40.596327,NA,NA,NA,NA
Battle Island State Park,Oswego county,Includes the 18-hole Battle Island State Park Golf Course.[13] Named for a battle that took place nearby during the French and Indian War in 1756.[14],New York,state_park,-76.43756200000001,43.36140880000001,NA,NA,NA,NA
Bayard Cutting Arboretum State Park,Suffolk county,Includes a large arboretum designed by Frederick Law Olmsted and the Westbrook mansion designed by Charles C. Haight.[15],New York,state_park,-73.16298780000001,40.7354614,NA,NA,NA,NA
Bayswater Point State Park,Queens county,"Undeveloped. Previously home to a large mansion, now destroyed.[17] Presently hosts passive recreation while preserving shorebird habitat.[18]",New York,state_park,-73.7730254,40.612555,NA,NA,NA,NA
Bear Mountain State Park,Rockland county,Managed in conjunction with the Palisades Interstate Park Commission.[20],New York,state_park,-74.00064449999999,41.2846114,NA,NA,NA,NA
Beaver Island State Park,Erie county,Located on Grand Island. Includes a USGA-recognized championship 18-hole public golf course.[22],New York,state_park,-78.9595301,42.967418,NA,NA,NA,NA
Beechwood State Park,Wayne county,Undeveloped. Previously the site of a Girl Scout camp. Managed by the Town of Sodus since 2010.[24],New York,state_park,-77.0262863,43.2650072,NA,NA,NA,NA
Belmont Lake State Park,Suffolk county,Day-use only. Formerly hosted the headquarters of the Long Island State Park Commission.[25],New York,state_park,-73.3403812,40.7361654,NA,NA,NA,NA
Bethpage State Park,Nassau county,"Includes five golf courses, including the Bethpage Black Course, which hosted the 2002 and 2009 U.S. Open Golf Championships.",New York,state_park,-73.456324,40.7456719,NA,NA,NA,NA
Betty and Wilbur Davis State Park,Otsego county,Features full-service cabins and trails through meadows and forest.[28],New York,state_park,-74.8332429,42.6643506,NA,NA,NA,NA
Big Six Mile Creek Marina,Erie county,Functions as a marina with 134 seasonal boat slips and a boat launch ramp.[29],New York,state_park,-79.0121713,43.0208608,NA,NA,NA,NA
Blauvelt State Park,Rockland county,"Undeveloped. Former location of Camp Bluefields, a rifle range used to train members of the New York National Guard prior to World War I. Managed in conjunction with the Palisades Interstate Park Commission.[30]",New York,state_park,-73.93892129999999,41.0714845,NA,NA,NA,NA
Bonavista State Park Golf Course,Seneca county,Includes a nine-hole golf course.[31],New York,state_park,-76.8602171,42.6727942,NA,NA,NA,NA
Bowman Lake State Park,Chenango county,"Features one of the largest campgrounds in central New York, containing 188 campsites for tents and trailers, as well as several rustic cabins.[33]",New York,state_park,-75.6921247,42.51429,NA,NA,NA,NA
Braddock Bay State Park,Monroe county,"Popular birdwatching location; park is adjacent to the 2,125-acre (8.60 km2) Braddock Bay Fish and Wildlife Management Area.[34] Leased and maintained by the Town of Greece.[35]",New York,state_park,-77.7141764,43.3040744,NA,NA,NA,NA
Brentwood State Park,Suffolk county,An athletic field complex with eight soccer fields and two baseball fields on artificial turf.[37],New York,state_park,-73.2696733,40.7896639,NA,NA,NA,NA
Bristol Beach State Park,Ulster county,Undeveloped. Managed in conjunction with the Palisades Interstate Park Commission.[38],New York,state_park,-73.9315733,42.1082616,NA,NA,NA,NA
Brookhaven State Park,Suffolk county,Protects a large area of the Long Island Pine Barrens and contains scattered wetlands.[39],New York,state_park,-72.86927109999999,40.9210022,NA,NA,NA,NA
Buckhorn Island State Park,Erie county,"Managed as a preserve with space for passive recreational uses such as biking, hiking and fishing. Includes a bird conservation area.[9][40]",New York,state_park,-78.9735195,43.0560268,NA,NA,NA,NA
Buffalo Harbor State Park,Erie county,"Features a 1,000 slip marina and is part of an overall initiative to revitalize Buffalo's outer harbor.[43]",New York,state_park,-78.8643913,42.8510409,NA,NA,NA,NA
Burnham Point State Park,Jefferson county,"Primarily offers space to camp, including 47 tent and trailer sites, 19 of which contain electrical hookups.[45]",New York,state_park,-76.2643324,44.1625081,NA,NA,NA,NA
Buttermilk Falls State Park,Tompkins county,Features several waterfalls and wooded gorges.[47],New York,state_park,-76.5205524,42.417025,NA,NA,NA,NA
Caleb Smith State Park Preserve,Suffolk county,Managed as a nature preserve.[48] Includes the Wyandanch Club Historic District.,New York,state_park,-73.23074740000001,40.8486139,NA,NA,NA,NA
Camp Hero State Park,Suffolk county,Occupies a portion of the former Montauk Air Force Station.[49],New York,state_park,-71.8755144,41.0649904,NA,NA,NA,NA
Canandaigua Lake State Marine Park,Ontario county,Offers boat launch facilities to allow access to Canandaigua Lake.,New York,state_park,-77.2738487,42.8765927,NA,NA,NA,NA
Canoe-Picnic Point State Park,Jefferson county,Accessible only by boat. Offers a campground with tent sites.[51],New York,state_park,-76.1967014,44.2029721,NA,NA,NA,NA
Captree State Park,Suffolk county,"Home to ""The Captree Fleet"", Long Island's largest public fleet of charter boats, available for fishing, scuba diving, sightseeing and excursion tours.[53][54]",New York,state_park,-73.2636903,40.647818,NA,NA,NA,NA
Catharine Valley Trail,Schuyler county,Encompasses a planned 12-mile (19 km) recreation trail that follows abandoned railroad grades and canal towpaths between Watkins Glen and Horseheads.[56],New York,state_park,-76.8380124,42.3361849,NA,NA,NA,NA
Caumsett State Historic Park Preserve,Suffolk county,"Includes the former estate house of Marshall Field III, built in 1925 and among the largest of Long Island's Gold Coast Mansions; also includes a bird conservation area.[9]",New York,state_park,-73.472089,40.930793,NA,NA,NA,NA
Cayuga Lake State Park,Seneca county,"Offers amenities including a beach, boat launch, and a campground.[59]",New York,state_park,-76.75726879999999,42.8985762,NA,NA,NA,NA
Cedar Island State Park,St. Lawrence county,"Accessible only by boat. Offers dockage, a day-use area and a small campground.[60]",New York,state_park,-75.7910461,44.4486383,NA,NA,NA,NA
Cedar Point State Park,Jefferson county,"Includes a campground, beach, and boat launch.[61]",New York,state_park,-76.1967014,44.2029721,NA,NA,NA,NA
Chenango Valley State Park,Broome county,"Offers a beach, campground, cabins, and 18-hole golf course.[62]",New York,state_park,-75.8320291,42.2175099,NA,NA,NA,NA
Cherry Plain State Park,Rensselaer county,"Offers a beach, fishing, and camping at 30 sites.[63] Located adjacent to the 4,153-acre (16.81 km2) Capital District Wildlife Management Area, which offers additional hiking and recreation.[64]",New York,state_park,-73.4095787,42.6221373,NA,NA,NA,NA
Chimney Bluffs State Park,Wayne county,Features dramatically carved 150-foot-tall (46 m) shoreside cliffs formed from eroded drumlins.[65] Lightly developed for day-use only.,New York,state_park,-76.9134807,43.2832227,NA,NA,NA,NA
Chittenango Falls State Park,Madison county,Day-use only. Features a 167-foot (51 m) waterfall.[67] Also home to the endemic and endangered Chittenango ovate amber snail.[68],New York,state_park,-75.84338939999999,42.97865970000001,NA,NA,NA,NA
Clarence Fahnestock State Park,Putnam county,"Includes the Taconic Outdoor Education Center. Offers a beach, fishing, and camping. Dedicated winter recreation facilities available seasonally.[69]",New York,state_park,-73.8230134,41.4675143,NA,NA,NA,NA
Clark Reservation State Park,Onondaga county,Centered around the former plunge pool of a large ice age-era waterfall. Harbors the largest U.S. population of the endangered American hart's tongue fern.[70],New York,state_park,-76.094076,42.997172,NA,NA,NA,NA
Clay Pit Ponds State Park Preserve,Richmond county,"Managed as a nature preserve to protect wetlands, ponds, sand barrens, spring-fed streams, and forest on Staten Island. Includes a bird conservation area.[9][72]",New York,state_park,-74.2321534,40.5393979,NA,NA,NA,NA
Cold Spring Harbor State Park,Suffolk county,"Day-use only. Comprises steep wooded slopes and intended to retain a natural character.[73] Allows passive recreation such as hiking, snowshoeing, and cross-country skiing.[74] Linked to Bethpage State Park by the linear Trail View State Park.[75]",New York,state_park,-73.46071180000001,40.8661796,NA,NA,NA,NA
Coles Creek State Park,St. Lawrence county,"Offers a beach, marina, and a campground with 232 tent and trailer sites.[76]",New York,state_park,-75.13934619999999,44.8910568,NA,NA,NA,NA
Conesus Lake Boat Launch,Livingston county,"Offers a boat launch, fishing access, and picnic tables.[77]",New York,state_park,-77.7117629,42.77562409999999,NA,NA,NA,NA
Connetquot River State Park Preserve,Suffolk county,Home to the Long Island Environmental Interpretive Center. Managed to preserve wildlife habitat; allows for passive recreation such as hiking and fishing.[79],New York,state_park,-73.1523371,40.7481622,NA,NA,NA,NA
Crab Island State Park,Clinton county,Undeveloped. Obtained by New York State to prevent development of an historic site and cemetery associated with the War of 1812.[80],New York,state_park,-73.41730199999999,44.6603958,NA,NA,NA,NA
Croil Island State Park,St. Lawrence county,"Undeveloped. Maintained by the NYS Office of Parks, Recreation and Historic Preservation and owned by the New York Power Authority.[81]",New York,state_park,-74.97826429999999,44.9733791,NA,NA,NA,NA
Cumberland Bay State Park,Clinton county,"Offers a 2,700-foot (820 m) sand beach, playing fields, and a campground.[82]",New York,state_park,-73.42598939999999,44.72367490000001,NA,NA,NA,NA
Darien Lakes State Park,Genesee county,"Functions primarily as a campground, with additional features including a beach, fishing, and hiking trails.[83]",New York,state_park,-78.4319429,42.9032055,NA,NA,NA,NA
De Veaux Woods State Park,Niagara county,"Originally part of the campus for DeVeaux College for Orphans and Destitute Children, which closed in 1972. Includes recreational facilities and a parcel of old growth forest.[84]",New York,state_park,-79.0610718,43.119311,NA,NA,NA,NA
